category,image_idx,dino_hit,dino_norm_dist,dino_smoothness,dino_coherence,dino_spread,sam_hit,sam_norm_dist,sam_smoothness,sam_coherence,sam_spread,radio_hit,radio_norm_dist,radio_smoothness,radio_coherence,radio_spread
colorful_teapot,01,False,0.4459322230742986,0.120493695,0.0,2.8905109489051095,True,0.2818409012278164,0.11222327,0.15451895043731778,4.2926829268292686,True,0.216628115030827,0.14072967,0.4935064935064935,2.766990291262136
colorful_teapot,02,True,0.1918899678319169,0.10403658,0.5,2.72992700729927,True,0.14487570487323626,0.09534035,0.41708542713567837,4.4487804878048784,True,0.1267644118580164,0.14878471,0.4520547945205479,2.766990291262136
colorful_teapot,03,True,0.3078657800984459,0.09149708,0.5,1.8394160583941606,False,0.7012665244772516,0.103194654,0.32669322709163345,6.6536585365853655,False,0.6214686304508601,0.12861235,0.8571428571428571,2.0194174757281553
colorful_teapot,04,True,0.3779612814315518,0.10881534,0.4,1.8394160583941606,False,0.6528537221574723,0.14265893,0.30067567567567566,6.619512195121951,True,0.3044011951035449,0.13259163,0.5517241379310345,2.0194174757281553
dog,00,True,0.4140886401002508,0.15114096,0.5434782608695652,2.759124087591241,True,0.09659742941594703,0.118793,0.9855658198614319,3.2195121951219514,True,0.2288218705095657,0.16200371,1.0,3.262135922330097
dog,01,True,0.23302546731152615,0.1215735,1.0,2.6350364963503647,True,0.16184410008354386,0.120843105,0.9633307868601986,2.5,True,0.21738520029125344,0.17356293,0.984,2.4854368932038833
dog,02,True,0.2933513547104991,0.1213517,0.0,2.0802919708029197,True,0.0960490105181345,0.14714535,0.9991809991809992,3.3292682926829267,True,0.04470167638177043,0.13641709,0.945,2.4854368932038833
dog,03,True,0.2061334454705871,0.12524216,0.0,1.9854014598540146,True,0.2645661367986271,0.14902605,0.9572506286672254,3.3,True,0.18578125756482283,0.14260237,0.9753086419753086,2.174757281553398
dog,04,True,0.1485243523152931,0.1318171,1.0,2.854014598540146,True,0.2506582474327078,0.11929518,0.9987944544906571,3.5121951219512195,True,0.14137204476831722,0.14980148,0.9967741935483871,3.495145631067961
dog2,00,True,0.2216393625208934,0.09673706,0.0,2.4525547445255476,True,0.2183499767828931,0.14615624,1.0,1.8439024390243903,False,0.35163062285852437,0.18654065,1.0,2.145631067961165
dog2,01,True,0.1304866005597957,0.121075876,0.0,4.204379562043796,True,0.1444035051068579,0.12763633,0.998631074606434,2.7365853658536587,True,0.2139905441038245,0.17735046,1.0,4.058252427184466
dog2,02,True,0.2658164795255938,0.121154524,0.0,4.445255474452555,True,0.13109744297576714,0.120011486,0.9994984954864594,4.302439024390244,True,0.19948553067237093,0.15623017,0.5635179153094463,3.9611650485436893
dog2,03,True,0.2359460900477467,0.099657804,0.0,2.9124087591240877,True,0.09190048294364218,0.10698044,0.9915074309978769,2.3341463414634145,True,0.20408522603852802,0.16061872,1.0,2.6407766990291264
dog2,04,True,0.10438397988081956,0.11951497,0.0,3.6934306569343067,True,0.17449973756680567,0.11003768,1.0,3.5121951219512195,True,0.10529944060622459,0.160481,0.9883268482490273,5.097087378640777
dog2,05,False,0.2875402178334701,0.097766444,0.0,3.9854014598540144,True,0.08016106187694698,0.183204,1.0,2.7585365853658534,True,0.22375940782803835,0.17876232,0.9775784753363229,3.6893203883495147
dog3,00,True,0.10724737587959553,0.1499206,0.23809523809523808,3.2846715328467155,True,0.1183969272060445,0.18146367,0.6878130217028381,3.4829268292682927,True,0.2150634031297155,0.20164296,0.9966216216216216,4.29126213592233
dog3,01,False,0.3979178264414492,0.11951312,0.0,3.065693430656934,True,0.24615789888388628,0.20231667,0.8,4.478048780487805,True,0.2245265424666337,0.17910564,1.0,2.796116504854369
dog3,02,True,0.22723277490842828,0.14974837,0.0,5.693430656934306,True,0.17148889179460697,0.21136487,1.0,3.7756097560975608,True,0.13612274841392843,0.1869273,0.9959016393442623,4.854368932038835
dog3,03,False,0.12362795469702509,0.13759099,0.0,3.5255474452554743,True,0.027310431705069336,0.16839305,1.0,2.8878048780487804,True,0.2714823297796084,0.18756406,0.9158878504672897,3.1067961165048543
dog3,04,True,0.0909347876360315,0.090156265,0.0,8.408759124087592,False,0.2816253549906494,0.21098174,0.6451612903225806,6.453658536585366,False,0.2915892190247085,0.15809791,0.9583333333333334,5.165048543689321
dog3,05,True,0.24028332126853955,0.14612696,0.0,5.54014598540146,True,0.2254347038058458,0.13033836,0.6821305841924399,3.324390243902439,True,0.19945292422493083,0.18357375,0.6108108108108108,5.349514563106796
